Nr.,x1,x2,y1,y2,z1,z2,z3,z4,U1,U2,Zeit
256,"1,2","2,2","-0,8","0,5","10,0","-23,6","-1,2","18,4","-0,0036","0,0216","0,128"
257,"1,2","2,2","-0,8","0,2","12,8","-20,8","-4,0","18,4","-0,0011","0,0166","0,1285"
258,"1,2","1,9","-0,8","0,2","15,6","-23,6","-6,8","24,0","-0,0061","0,0191","0,129"
259,"1,2","2,2","-0,5","0,2","12,8","-20,8","-6,8","12,8","-0,0036","0,0191","0,1295"
260,"1,5","2,2","-1,2","0,9","12,8","-23,6","-4,0","24,0","-0,0036","0,0191","0,13"
261,"0,9","1,9","-0,8","0,5","18,4","-23,6","-4,0","21,2","-0,0036","0,0191","0,1305"
262,"1,2","1,9","-0,8","0,5","7,2","-23,6","-6,8","18,4","-0,0036","0,0191","0,131"
263,"0,9","2,2","-0,5","0,5","12,8","-23,6","-4,0","24,0","-0,0036","0,0191","0,1315"
264,"0,9","2,2","-0,8","0,2","15,6","-23,6","-6,8","21,2","-0,0036","0,0191","0,132"
265,"1,2","2,2","-0,8","0,9","15,6","-20,8","-1,2","21,2","-0,0061","0,0191","0,1325"
266,"0,9","2,2","-0,5","0,5","10,0","-20,8","-4,0","21,2","-0,0036","0,0191","0,133"
267,"0,9","1,9","-1,2","0,9","15,6","-23,6","-4,0","18,4","-0,0036","0,0191","0,1335"
268,"1,5","2,2","-0,8","0,9","12,8","-20,8","-4,0","18,4","-0,0036","0,0191","0,134"
269,"0,9","2,2","-0,8","0,5","15,6","-20,8","-4,0","21,2","-0,0011","0,0216","0,1345"
270,"0,9","2,2","-0,8","0,2","12,8","-20,8","-4,0","18,4","-0,0036","0,0191","0,135"
271,"0,9","2,2","-0,5","0,9","12,8","-20,8","-4,0","21,2","-0,0011","0,0216","0,1355"
272,"0,9","2,2","-1,2","0,5","10,0","-20,8","-4,0","18,4","-0,0036","0,0191","0,136"
273,"1,2","2,2","-0,8","0,5","12,8","-23,6","-4,0","21,2","-0,0036","0,0191","0,1365"
274,"1,2","1,9","-1,2","0,9","12,8","-26,4","-1,2","21,2","-0,0036","0,0191","0,137"
275,"0,9","2,2","-1,2","0,5","12,8","-20,8","-4,0","21,2","-0,0036","0,0191","0,1375"
276,"1,2","2,2","-0,8","0,2","15,6","-20,8","-4,0","21,2","-0,0036","0,0166","0,138"
277,"1,2","1,9","-1,5","0,2","12,8","-20,8","-4,0","21,2","-0,0061","0,0191","0,1385"
278,"0,9","2,2","-0,8","0,5","12,8","-20,8","-1,2","18,4","-0,0036","0,0191","0,139"
279,"0,9","2,5","-0,8","0,5","10,0","-26,4","-4,0","24,0","-0,0061","0,0191","0,1395"
280,"1,2","1,9","-0,5","0,2","12,8","-23,6","-1,2","21,2","-0,0061","0,0191","0,14"
281,"0,9","2,5","-0,8","0,2","15,6","-23,6","-1,2","21,2","-0,0036","0,0191","0,1405"
282,"1,2","2,2","-0,8","0,2","12,8","-23,6","-6,8","18,4","-0,0036","0,0166","0,141"
283,"0,5","2,2","-0,8","0,5","15,6","-20,8","-4,0","21,2","-0,0036","0,0191","0,1415"
284,"1,2","2,2","-0,8","0,2","12,8","-23,6","-4,0","-4,0","-0,0036","0,0191","0,142"
285,"1,2","1,9","-0,5","0,5","12,8","-23,6","-6,8","21,2","-0,0036","0,0191","0,1425"
286,"1,2","2,9","-0,8","0,5","12,8","-23,6","-1,2","21,2","-0,0011","0,0216","0,143"
287,"0,9","2,2","-0,8","-1,5","15,6","-20,8","-6,8","15,6","-0,0036","0,0191","0,1435"
288,"0,9","1,9","-0,8","0,9","12,8","-20,8","-6,8","18,4","-0,0011","0,0191","0,144"
289,"0,9","2,2","-0,8","0,5","15,6","-20,8","-4,0","21,2","-0,0036","0,0115","0,1445"
290,"1,2","2,2","-0,8","0,5","15,6","-23,6","-4,0","21,2","-0,0036","0,0216","0,145"
291,"1,2","1,9","-0,5","0,9","10,0","-23,6","-6,8","21,2","-0,0011","0,0191","0,1455"
292,"0,9","2,2","0,2","0,9","10,0","-23,6","-4,0","21,2","-0,0011","0,0191","0,146"
293,"1,2","2,2","-0,8","0,5","15,6","-18,0","-1,2","21,2","-0,0036","0,0191","0,1465"
294,"1,2","2,2","-0,8","-0,1","12,8","-20,8","-4,0","21,2","-0,0061","0,0191","0,147"
295,"0,9","1,9","-0,5","0,2","12,8","-23,6","-4,0","21,2","-0,0036","0,0166","0,1475"
296,"1,5","2,2","-0,5","0,5","15,6","-23,6","-4,0","18,4","-0,0036","0,0191","0,148"
297,"1,9","1,9","-0,8","0,5","15,6","-23,6","-4,0","18,4","-0,0011","0,0216","0,1485"
298,"0,5","1,9","-0,8","0,5","15,6","-32,0","-6,8","21,2","-0,0011","0,0191","0,149"
299,"0,9","2,2","-0,8","0,2","12,8","-23,6","-4,0","18,4","-0,0036","0,0166","0,1495"
300,"0,9","2,2","-1,5","0,2","15,6","-23,6","-4,0","18,4","-0,0036","0,0216","0,15"
301,"1,2","2,2","-1,2","0,5","12,8","-20,8","-4,0","21,2","-0,0036","0,0166","0,1505"
302,"0,9","1,9","-0,8","1,5","10,0","-23,6","-6,8","21,2","-0,0036","0,0191","0,151"
303,"0,9","2,5","-1,2","0,5","15,6","-23,6","-4,0","18,4","-0,0036","0,0166","0,1515"
304,"1,2","2,2","-0,8","0,5","10,0","-23,6","-4,0","21,2","-0,0036","0,0191","0,152"
305,"1,2","2,2","-0,8","0,5","12,8","-23,6","-4,0","18,4","-0,0036","0,0216","0,1525"
306,"0,9","2,2","-1,2","0,2","15,6","-20,8","-4,0","21,2","-0,0087","0,0191","0,153"
307,"1,2","2,2","-0,8","0,2","12,8","-23,6","-4,0","18,4","-0,0011","0,0191","0,1535"
308,"1,2","2,2","-1,2","0,2","15,6","-23,6","-4,0","21,2","-0,0061","0,0140","0,154"
309,"0,9","2,2","-0,5","-0,1","12,8","-23,6","-4,0","21,2","-0,0036","0,0191","0,1545"
310,"0,9","1,9","-1,2","0,5","10,0","-20,8","-4,0","18,4","-0,0036","0,0191","0,155"
311,"0,9","2,2","-0,8","0,2","12,8","-23,6","-6,8","18,4","-0,0036","0,0166","0,1555"
312,"0,9","2,2","-0,8","0,5","10,0","-23,6","-4,0","18,4","-0,0061","0,0191","0,156"
313,"0,9","0,9","-0,8","0,5","10,0","-26,4","-6,8","18,4","-0,0036","0,0241","0,1565"
314,"1,2","2,2","-0,5","0,5","-9,6","-20,8","-4,0","21,2","-0,0061","0,0191","0,157"
315,"0,9","2,2","-0,5","0,5","15,6","-23,6","-9,6","18,4","-0,0061","0,0191","0,1575"
316,"1,2","2,2","-0,8","0,2","15,6","-23,6","-6,8","18,4","-0,0087","0,0166","0,158"
317,"1,2","1,9","-0,5","0,5","15,6","-20,8","-4,0","18,4","-0,0061","0,0166","0,1585"
318,"1,2","2,2","-0,8","0,9","12,8","-20,8","-4,0","18,4","-0,0036","0,0191","0,159"
319,"1,2","2,2","-0,8","0,5","15,6","-20,8","-4,0","18,4","-0,0061","0,0166","0,1595"
320,"2,2","2,2","-0,8","0,2","12,8","-26,4","-4,0","18,4","-0,0061","0,0166","0,16"
321,"1,2","2,2","-0,8","0,5","10,0","-23,6","-4,0","15,6","-0,0061","0,0191","0,1605"
322,"0,9","2,2","-0,5","0,9","12,8","-29,2","-4,0","21,2","-0,0036","0,0191","0,161"
323,"1,2","2,2","-1,2","0,5","12,8","-20,8","-6,8","18,4","-0,0036","0,0140","0,1615"
324,"1,2","2,2","-0,8","0,5","12,8","-23,6","-4,0","21,2","-0,0036","0,0166","0,162"
325,"0,9","2,2","-0,8","0,2","15,6","-23,6","-12,4","24,0","-0,0036","0,0191","0,1625"
326,"0,9","2,2","-1,2","0,2","10,0","-20,8","-6,8","18,4","-0,0061","0,0191","0,163"
327,"1,2","2,2","-0,8","0,2","12,8","-23,6","-6,8","18,4","-0,0061","0,0191","0,1635"
328,"0,9","2,2","-0,5","0,5","12,8","-20,8","-6,8","21,2","-0,0036","0,0166","0,164"
329,"1,2","2,2","-1,2","0,2","12,8","-20,8","-6,8","21,2","-0,0061","0,0166","0,1645"
330,"0,9","2,2","-0,8","0,2","15,6","-23,6","-4,0","18,4","-0,0061","0,0166","0,165"
331,"-1,2","2,2","-0,5","0,5","12,8","-26,4","-4,0","21,2","-0,0061","0,0166","0,1655"
332,"1,2","2,2","-0,8","0,5","15,6","-23,6","-1,2","18,4","-0,0036","0,0166","0,166"
333,"1,2","2,2","-0,8","1,2","12,8","-23,6","-6,8","18,4","-0,0061","0,0191","0,1665"
334,"1,2","2,2","-1,2","0,2","15,6","-23,6","-4,0","18,4","-0,0061","0,0191","0,167"
335,"0,9","1,9","-0,5","0,5","12,8","-20,8","-4,0","21,2","-0,0036","0,0166","0,1675"
336,"0,9","2,2","-1,8","0,5","12,8","-23,6","-4,0","18,4","-0,0036","0,0191","0,168"
337,"1,2","2,2","-0,5","0,2","12,8","-23,6","-6,8","18,4","-0,0061","0,0191","0,1685"
338,"0,9","2,5","-1,2","0,2","15,6","-23,6","-6,8","18,4","-0,0036","0,0191","0,169"
339,"1,2","2,5","-1,2","0,5","12,8","-23,6","-4,0","21,2","-0,0061","0,0166","0,1695"
340,"0,9","2,2","-0,8","0,2","15,6","-23,6","1,6","18,4","-0,0036","0,0191","0,17"
341,"0,9","2,2","-0,5","0,5","15,6","-18,0","-6,8","18,4","-0,0036","0,0191","0,1705"
342,"1,2","2,2","-0,8","0,5","15,6","-23,6","-4,0","21,2","-0,0061","0,0191","0,171"
343,"0,9","2,2","-0,1","-0,5","12,8","-23,6","-4,0","18,4","-0,0061","0,0166","0,1715"
344,"0,9","2,2","-0,8","0,5","15,6","-12,4","-4,0","21,2","-0,0061","0,0166","0,172"
345,"0,9","2,2","-1,2","0,9","12,8","-20,8","-6,8","21,2","-0,0061","0,0191","0,1725"
346,"1,2","1,9","-0,5","0,2","12,8","-23,6","-4,0","18,4","-0,0036","0,0216","0,173"
347,"0,9","2,2","-1,2","0,5","12,8","-23,6","-4,0","18,4","-0,0036","0,0191","0,1735"
348,"0,9","2,2","-0,8","1,2","12,8","-23,6","-4,0","18,4","-0,0036","0,0166","0,174"
349,"0,9","3,6","-0,8","0,5","12,8","-20,8","-4,0","21,2","-0,0036","0,0140","0,1745"
350,"0,9","2,2","-0,8","0,2","12,8","-18,0","-6,8","18,4","-0,0061","0,0166","0,175"
351,"0,9","2,2","-1,2","0,5","15,6","-23,6","-4,0","18,4","-0,0061","0,0191","0,1755"
352,"0,9","2,2","-0,8","0,2","12,8","-23,6","-4,0","21,2","-0,0061","0,0166","0,176"
353,"0,9","2,2","-0,8","0,5","15,6","-20,8","-6,8","21,2","-0,0061","0,0191","0,1765"
354,"0,9","2,2","-0,8","0,5","15,6","-23,6","-6,8","21,2","-0,0061","0,0191","0,177"
355,"1,2","2,2","-0,8","0,5","12,8","-23,6","-6,8","18,4","-0,0036","0,0191","0,1775"
356,"1,2","2,2","-0,5","0,5","12,8","-20,8","-6,8","21,2","-0,0061","0,0166","0,178"
357,"0,9","1,9","-0,8","0,5","12,8","-20,8","-6,8","18,4","-0,0036","0,0191","0,1785"
358,"0,9","2,2","-0,8","0,5","15,6","-23,6","-4,0","18,4","-0,0061","0,0166","0,179"
359,"0,9","2,2","-0,8","0,5","12,8","-20,8","-4,0","18,4","-0,0061","0,0191","0,1795"
360,"0,9","2,2","-0,5","0,5","12,8","-23,6","-9,6","15,6","-0,0061","0,0191","0,18"
361,"0,9","2,2","-0,8","0,5","12,8","-20,8","-6,8","21,2","-0,0036","0,0166","0,1805"
362,"0,9","2,2","-0,5","0,5","10,0","-20,8","-4,0","21,2","-0,0061","0,0166","0,181"
363,"1,5","2,5","-0,1","0,9","12,8","-23,6","-6,8","21,2","-0,0061","0,0191","0,1815"
364,"1,2","2,2","-0,8","0,5","15,6","-23,6","-6,8","18,4","-0,0061","0,0166","0,182"
365,"0,9","2,5","-0,5","0,9","12,8","-23,6","-6,8","18,4","-0,0061","0,0166","0,1825"
366,"1,2","2,2","-0,8","0,5","12,8","-20,8","-6,8","18,4","-0,0036","0,0216","0,183"
367,"0,9","1,9","-0,5","0,5","15,6","-23,6","-6,8","21,2","-0,0061","0,0140","0,1835"
368,"0,9","2,2","-0,8","0,5","15,6","-20,8","-6,8","21,2","-0,0087","0,0191","0,184"
369,"1,2","2,2","-2,5","0,5","12,8","-20,8","-6,8","21,2","-0,0061","0,0191","0,1845"
370,"0,9","2,5","-0,5","0,9","15,6","-26,4","-6,8","18,4","-0,0061","0,0166","0,185"
371,"0,9","2,2","-0,8","0,5","1,6","-20,8","-6,8","18,4","-0,0061","0,0166","0,1855"
372,"0,9","2,5","-0,8","0,5","12,8","-23,6","-6,8","18,4","-0,0061","0,0166","0,186"
373,"1,2","1,9","-0,8","0,5","15,6","-20,8","-6,8","18,4","-0,0061","0,0166","0,1865"
374,"1,2","2,5","-0,5","0,5","15,6","-23,6","-4,0","21,2","-0,0061","0,0191","0,187"
375,"0,9","2,2","-0,8","0,5","15,6","-20,8","-6,8","21,2","-0,0036","0,0166","0,1875"
376,"0,9","2,5","-0,8","0,5","15,6","-23,6","-18,0","18,4","-0,0061","0,0191","0,188"
377,"1,2","2,2","-0,8","0,5","15,6","-23,6","-4,0","18,4","-0,0061","0,0166","0,1885"
378,"1,2","2,2","-0,8","0,2","15,6","-23,6","-6,8","18,4","-0,0061","0,0166","0,189"
379,"0,9","2,5","-0,5","0,5","15,6","-23,6","-9,6","21,2","-0,0061","0,0191","0,1895"
380,"0,9","2,2","-0,8","0,5","7,2","-20,8","-1,2","18,4","-0,0061","0,0191","0,19"
381,"0,9","2,2","-0,5","0,5","15,6","-32,0","-6,8","18,4","-0,0061","0,0166","0,1905"
382,"0,5","2,5","-0,5","0,9","12,8","-23,6","-4,0","18,4","-0,0061","0,0191","0,191"
383,"0,9","2,5","-0,8","0,2","15,6","-23,6","-9,6","18,4","-0,0112","0,0191","0,1915"
384,"0,9","2,5","-0,8","0,5","15,6","-20,8","-4,0","18,4","-0,0061","0,0191","0,192"
385,"0,9","2,2","-0,8","0,5","10,0","-23,6","-6,8","18,4","-0,0087","0,0191","0,1925"
386,"1,2","2,2","-0,8","0,5","15,6","-20,8","-9,6","21,2","-0,0061","0,0191","0,193"
387,"1,2","2,2","-1,2","0,9","18,4","-23,6","-9,6","21,2","-0,0087","0,0191","0,1935"
388,"0,9","2,2","-0,8","0,5","10,0","-23,6","-6,8","18,4","-0,0036","0,0166","0,194"
389,"1,2","2,2","-0,8","0,5","15,6","-23,6","-4,0","18,4","-0,0036","0,0191","0,1945"
390,"1,2","2,5","-0,5","0,2","15,6","-20,8","-6,8","15,6","-0,0061","0,0191","0,195"
391,"1,2","1,9","-0,8","0,9","12,8","-26,4","-9,6","21,2","-0,0061","0,0166","0,1955"
392,"0,9","2,5","-0,8","0,5","12,8","-20,8","-6,8","21,2","-0,0061","0,0166","0,196"
393,"0,9","2,2","-0,8","0,9","15,6","-23,6","-6,8","21,2","-0,0036","0,0166","0,1965"
394,"0,9","2,2","-0,5","0,9","12,8","-20,8","-6,8","21,2","-0,0061","0,0166","0,197"
395,"0,9","2,9","-0,5","0,5","12,8","-23,6","-4,0","21,2","-0,0061","0,0166","0,1975"
396,"1,2","2,2","-0,8","0,5","12,8","-23,6","-6,8","18,4","-0,0036","0,0191","0,198"
397,"1,9","2,9","-0,8","0,5","18,4","-20,8","-4,0","21,2","-0,0061","0,0191","0,1985"
398,"0,9","2,5","-0,8","0,9","15,6","-20,8","-6,8","18,4","-0,0087","0,0191","0,199"
399,"0,9","2,2","-0,8","0,5","15,6","-23,6","-6,8","21,2","-0,0061","0,0166","0,1995"
400,"0,9","2,2","-0,8","0,5","15,6","-23,6","-6,8","18,4","-0,0036","0,0191","0,2"
401,"1,2","2,2","-0,8","0,9","15,6","-23,6","-9,6","15,6","-0,0036","0,0191","0,2005"
402,"0,9","2,9","-0,5","0,5","12,8","-23,6","-6,8","21,2","-0,0087","0,0191","0,201"
403,"0,9","2,2","-0,5","0,9","15,6","-18,0","-6,8","18,4","-0,0061","0,0166","0,2015"
404,"1,2","2,2","-0,8","0,2","15,6","-20,8","-9,6","18,4","-0,0061","0,0140","0,202"
405,"0,9","2,2","-0,8","0,9","15,6","-20,8","-6,8","21,2","-0,0087","0,0166","0,2025"
406,"0,9","2,2","-0,8","0,5","15,6","-20,8","-6,8","18,4","-0,0061","0,0191","0,203"
407,"0,9","2,2","-0,8","0,9","15,6","-23,6","-9,6","18,4","-0,0061","0,0166","0,2035"
408,"0,9","2,5","-0,8","0,9","15,6","-26,4","-6,8","18,4","-0,0036","0,0191","0,204"
409,"1,2","2,5","-0,8","-1,2","18,4","-23,6","-9,6","18,4","-0,0061","0,0166","0,2045"
410,"0,9","2,9","-1,2","0,5","10,0","-23,6","-6,8","18,4","-0,0061","0,0166","0,205"
411,"1,2","2,2","-0,8","0,9","15,6","-20,8","-9,6","21,2","-0,0061","0,0166","0,2055"
412,"0,9","2,5","-0,8","0,9","15,6","-23,6","-9,6","18,4","-0,0087","0,0191","0,206"
413,"0,9","2,2","0,2","0,9","15,6","-20,8","-9,6","21,2","-0,0087","0,0166","0,2065"
414,"0,9","2,2","-0,8","0,2","15,6","-23,6","-6,8","18,4","-0,0036","0,0166","0,207"
415,"0,5","1,9","-0,5","0,5","12,8","-20,8","-6,8","21,2","-0,0087","0,0166","0,2075"
416,"1,2","2,2","-0,8","0,5","15,6","-23,6","-6,8","18,4","-0,0087","0,0191","0,208"
417,"0,9","2,5","-0,8","0,5","21,2","-23,6","-9,6","21,2","-0,0061","0,0191","0,2085"
418,"1,2","2,2","-1,2","0,9","15,6","-23,6","-6,8","18,4","-0,0087","0,0140","0,209"
419,"0,9","2,5","-0,8","0,9","12,8","-20,8","-9,6","18,4","-0,0061","0,0166","0,2095"
420,"1,2","2,2","-1,2","0,9","15,6","-23,6","-6,8","18,4","-0,0087","0,0191","0,21"
421,"1,2","1,9","-0,5","0,5","15,6","-23,6","-6,8","21,2","-0,0061","0,0166","0,2105"
422,"0,9","2,2","-0,5","0,5","15,6","-23,6","-9,6","18,4","-0,0061","0,0166","0,211"
423,"0,9","2,5","-0,8","0,9","15,6","-23,6","-9,6","18,4","-0,0087","0,0166","0,2115"
424,"1,2","2,2","-0,8","0,9","15,6","-26,4","-9,6","21,2","-0,0087","0,0166","0,212"
425,"1,2","2,2","-0,8","0,9","15,6","-20,8","-9,6","18,4","-0,0087","0,0191","0,2125"
426,"1,2","2,5","-0,8","0,9","15,6","-23,6","-6,8","18,4","-0,0087","0,0191","0,213"
427,"0,9","2,5","-0,8","0,9","15,6","-23,6","-9,6","18,4","-0,0061","0,0166","0,2135"
428,"0,9","2,9","-0,5","0,9","15,6","-20,8","-4,0","18,4","-0,0087","0,0191","0,214"
429,"1,5","2,5","-0,8","0,9","15,6","-20,8","-6,8","18,4","-0,0061","0,0191","0,2145"
430,"1,2","2,2","-0,5","0,5","15,6","-20,8","-6,8","18,4","-0,0087","0,0191","0,215"
431,"1,2","2,2","-0,5","0,5","15,6","-23,6","-6,8","18,4","-0,0087","0,0166","0,2155"
432,"1,2","2,2","-0,8","0,9","18,4","-20,8","-9,6","21,2","-0,0087","0,0191","0,216"
433,"1,2","2,9","-0,8","0,9","18,4","-23,6","-1,2","21,2","-0,0061","0,0191","0,2165"
434,"0,9","2,2","-0,5","0,5","15,6","-26,4","-6,8","18,4","-0,0087","0,0191","0,217"
435,"0,9","2,2","-0,8","0,9","15,6","-23,6","-12,4","21,2","-0,0061","0,0140","0,2175"
436,"1,2","2,2","-0,5","0,9","10,0","-20,8","-4,0","18,4","-0,0087","0,0166","0,218"
437,"1,2","2,2","-0,8","0,9","12,8","-20,8","-6,8","18,4","-0,0061","0,0216","0,2185"
438,"0,9","2,5","-0,8","0,9","15,6","-20,8","-6,8","18,4","-0,0061","0,0166","0,219"
439,"1,2","2,2","-0,5","0,9","15,6","-23,6","-4,0","18,4","-0,0087","0,0166","0,2195"
440,"1,2","2,5","-0,8","0,5","15,6","-23,6","-9,6","21,2","-0,0087","0,0191","0,22"
441,"1,2","2,5","-0,8","0,9","15,6","-23,6","-9,6","21,2","-0,0087","0,0216","0,2205"
442,"0,9","2,2","-0,8","0,9","18,4","-20,8","-9,6","21,2","-0,0087","0,0166","0,221"
443,"1,2","2,5","-0,8","0,9","15,6","-23,6","-4,0","18,4","-0,0061","0,0140","0,2215"
444,"1,2","2,2","-0,8","0,9","15,6","-20,8","-9,6","15,6","-0,0087","0,0166","0,222"
445,"1,5","2,5","-0,5","0,5","15,6","-18,0","-9,6","18,4","-0,0087","0,0166","0,2225"
446,"1,2","2,2","-0,8","0,9","15,6","-23,6","-9,6","21,2","-0,0087","0,0166","0,223"
447,"1,2","2,5","-0,5","0,9","15,6","-20,8","-9,6","21,2","-0,0061","0,0166","0,2235"
448,"1,9","2,5","-0,5","0,5","15,6","-32,0","-9,6","24,0","-0,0061","0,0166","0,224"
449,"1,2","2,5","-0,8","0,5","18,4","-18,0","-9,6","18,4","-0,0087","0,0166","0,2245"
450,"0,9","2,2","-0,8","1,2","18,4","-18,0","-9,6","21,2","-0,0087","0,0191","0,225"
451,"1,2","2,5","-0,8","0,5","18,4","-23,6","-9,6","21,2","-0,0061","0,0216","0,2255"
452,"1,2","2,2","-0,8","1,2","15,6","-20,8","-9,6","26,8","-0,0087","0,0191","0,226"
453,"1,5","2,5","-0,5","1,2","18,4","-26,4","-9,6","18,4","-0,0087","0,0166","0,2265"
454,"1,2","2,5","-0,8","0,5","15,6","-23,6","-12,4","21,2","-0,0087","0,0191","0,227"
455,"0,9","3,2","-0,5","0,9","15,6","-20,8","-9,6","24,0","-0,0061","0,0166","0,2275"
456,"0,9","2,2","-0,8","0,5","15,6","-23,6","-9,6","21,2","-0,0087","0,0191","0,228"
457,"1,2","2,5","-0,8","0,5","12,8","-23,6","-9,6","21,2","-0,0087","0,0166","0,2285"
458,"0,9","2,9","-0,8","0,9","15,6","-18,0","-9,6","21,2","-0,0061","0,0216","0,229"
459,"1,2","1,9","-0,8","0,5","15,6","-18,0","-9,6","21,2","-0,0087","0,0166","0,2295"
460,"0,9","2,2","-0,8","0,9","18,4","-20,8","-9,6","21,2","-0,0087","0,0166","0,23"
461,"1,2","2,5","-0,1","1,2","15,6","-23,6","-9,6","21,2","-0,0137","0,0166","0,2305"
462,"1,2","2,2","-0,5","0,5","15,6","-20,8","-6,8","21,2","-0,0087","0,0166","0,231"
463,"1,2","2,2","-0,8","0,9","18,4","-20,8","-9,6","21,2","-0,0087","0,0191","0,2315"
464,"1,2","2,2","-0,8","0,5","18,4","-20,8","-9,6","24,0","-0,0087","0,0191","0,232"
465,"0,5","2,2","-0,1","0,9","18,4","-18,0","-9,6","21,2","-0,0087","0,0191","0,2325"
466,"1,2","2,5","-0,5","0,9","18,4","-20,8","-9,6","21,2","-0,0087","0,0166","0,233"
467,"0,9","2,5","-0,5","0,5","15,6","-23,6","-9,6","18,4","-0,0061","0,0166","0,2335"
468,"1,2","2,9","-0,5","0,9","15,6","-23,6","-9,6","18,4","-0,0137","0,0166","0,234"
469,"1,2","2,5","-0,5","0,9","18,4","-20,8","-9,6","21,2","-0,0087","0,0166","0,2345"
470,"0,9","2,9","-0,5","1,2","21,2","-23,6","-9,6","21,2","-0,0137","0,0191","0,235"
471,"1,2","2,5","-0,5","0,9","15,6","-20,8","-12,4","18,4","-0,0087","0,0166","0,2355"
472,"0,9","2,2","-0,8","0,5","18,4","-20,8","-12,4","18,4","-0,0112","0,0191","0,236"
473,"0,9","2,2","0,5","0,5","15,6","-23,6","-12,4","18,4","-0,0087","0,0191","0,2365"
474,"0,9","2,5","-0,5","0,9","15,6","-20,8","-6,8","18,4","-0,0061","0,0191","0,237"
475,"0,9","2,5","-0,5","0,5","15,6","-20,8","-9,6","18,4","-0,0087","0,0216","0,2375"
476,"0,9","1,5","-0,5","0,5","18,4","-20,8","-9,6","21,2","-0,0087","0,0166","0,238"
477,"1,5","2,5","-0,5","0,9","18,4","-20,8","-12,4","21,2","-0,0087","0,0191","0,2385"
478,"0,9","2,5","-0,5","0,5","15,6","-23,6","-12,4","21,2","-0,0087","0,0216","0,239"
479,"0,9","2,5","-0,5","0,5","18,4","-20,8","-9,6","21,2","-0,0087","0,0191","0,2395"
480,"1,2","2,5","-0,8","0,5","15,6","-23,6","-9,6","18,4","-0,0087","0,0191","0,24"
481,"1,2","2,5","-0,5","0,5","15,6","-26,4","-6,8","21,2","-0,0087","0,0166","0,2405"
482,"1,2","2,5","-0,5","0,9","15,6","-20,8","-12,4","18,4","-0,0087","0,0166","0,241"
483,"1,2","2,5","-0,5","1,2","18,4","-18,0","-15,2","18,4","-0,0087","0,0191","0,2415"
484,"1,2","2,2","-0,5","0,9","18,4","-23,6","-9,6","24,0","-0,0112","0,0166","0,242"
485,"0,9","2,2","-0,5","1,2","18,4","-20,8","-9,6","18,4","-0,0087","0,0191","0,2425"
486,"0,9","2,5","-0,8","0,9","21,2","-23,6","-9,6","18,4","-0,0112","0,0216","0,243"
487,"1,2","2,5","0,2","0,9","18,4","-20,8","-9,6","21,2","-0,0112","0,0166","0,2435"
488,"1,2","2,5","-0,5","0,9","18,4","-20,8","-9,6","21,2","-0,0112","0,0191","0,244"
489,"0,5","2,5","-0,8","0,5","18,4","-20,8","-9,6","21,2","-0,0137","0,0191","0,2445"
490,"1,2","2,5","-0,5","1,2","15,6","-20,8","-12,4","18,4","-0,0137","0,0191","0,245"
491,"0,9","2,5","-0,1","0,9","15,6","-23,6","-9,6","21,2","-0,0087","0,0166","0,2455"
492,"0,9","2,2","-0,5","1,2","18,4","-20,8","-9,6","18,4","-0,0087","0,0166","0,246"
493,"0,9","2,5","-0,8","1,2","18,4","-23,6","-9,6","21,2","-0,0112","0,0191","0,2465"
494,"0,9","2,5","-0,5","0,9","15,6","-20,8","-12,4","18,4","-0,0036","0,0166","0,247"
495,"0,9","2,9","-0,8","1,5","15,6","-20,8","-9,6","24,0","-0,0137","0,0191","0,2475"
496,"0,9","2,5","-0,1","0,9","18,4","-18,0","-9,6","18,4","-0,0112","0,0191","0,248"
497,"0,9","2,5","-0,5","1,2","18,4","-18,0","-15,2","21,2","-0,0112","0,0166","0,2485"
498,"0,9","2,5","-0,5","0,9","18,4","-20,8","-15,2","18,4","-0,0087","0,0191","0,249"
499,"0,9","2,2","-0,5","1,2","15,6","-23,6","-12,4","18,4","-0,0112","0,0166","0,2495"
500,"1,2","2,2","-0,5","0,9","18,4","-20,8","-12,4","21,2","-0,0137","0,0191","0,25"
501,"0,9","2,5","-0,1","0,5","18,4","-23,6","-9,6","21,2","-0,0112","0,0191","0,2505"
502,"0,9","2,2","-0,5","1,2","18,4","-23,6","-15,2","18,4","-0,0137","0,0191","0,251"
503,"1,2","2,9","-0,8","0,9","18,4","-20,8","-9,6","21,2","-0,0137","0,0166","0,2515"
504,"0,9","2,5","-0,1","0,9","21,2","-20,8","-12,4","18,4","-0,0112","0,0191","0,252"
505,"1,2","2,2","-0,5","0,9","18,4","-18,0","-12,4","21,2","-0,0087","0,0191","0,2525"
506,"0,9","2,5","-0,5","1,2","12,8","-18,0","-9,6","18,4","-0,0137","0,0191","0,253"
507,"0,5","2,5","-0,5","0,9","21,2","-20,8","-12,4","18,4","-0,0087","0,0191","0,2535"
508,"0,9","2,5","-0,5","0,9","18,4","-20,8","-12,4","18,4","-0,0112","0,0191","0,254"
509,"0,9","2,5","-0,5","2,5","15,6","-20,8","-15,2","18,4","-0,0112","0,0166","0,2545"
510,"0,9","2,5","-1,5","0,5","15,6","-20,8","-15,2","21,2","-0,0137","0,0140","0,255"
511,"0,9","2,5","-0,8","1,2","18,4","-20,8","-12,4","18,4","-0,0112","0,0166","0,2555"
