Nr.;x1;x2;y1;y2;z1;z2;z3;z4;U1;U2;Zeit
1192;-2,8;-2,2;0,2;1,2;21,2;-15,2;-26,4;29,6;-0,0238;0,0292;0,596
1193;-2,5;-1,8;0,5;0,5;21,2;-12,4;-23,6;26,8;-0,0188;0,0292;0,5965
1194;-2,2;-1,8;-0,1;0,9;24;-18;-23,6;32,4;-0,0263;0,0241;0,597
1195;-2,5;-1,8;-0,8;1,2;18,4;-23,6;-26,4;29,6;-0,0213;0,0266;0,5975
1196;-2,5;-2,2;-0,1;0,9;18,4;-15,2;-23,6;24;-0,0238;0,0241;0,598
1197;-2,2;-1,2;0,2;0,9;21,2;-15,2;-20,8;29,6;-0,0213;0,0266;0,5985
1198;-2,8;-1,8;-0,1;1,2;21,2;-15,2;-23,6;26,8;-0,0238;0,0241;0,599
1199;-2,5;-2,2;-0,1;1,2;18,4;-15,2;-23,6;26,8;-0,0213;0,0241;0,5995
1200;-2,8;-2,5;0,2;1,2;21,2;-15,2;-15,2;26,8;-0,0238;0,0266;0,6
1201;-2,8;-1,8;-0,1;1,5;21,2;-18;-23,6;26,8;-0,0238;0,0266;0,6005
1202;-2,8;-1,2;-0,5;0,9;18,4;-15,2;-23,6;29,6;-0,0188;0,0266;0,601
1203;-2,8;-2,5;-0,1;1,2;15,6;-15,2;-23,6;26,8;-0,0213;0,0216;0,6015
1204;-3,2;-2,2;0,5;1,2;15,6;-12,4;-26,4;26,8;-0,0213;0,0241;0,602
1205;-2,5;-2,5;0,2;1,5;18,4;-15,2;-23,6;26,8;-0,0213;0,0241;0,6025
1206;-2,5;-2,2;0,2;0,5;15,6;-18;-26,4;24;-0,0188;0,0241;0,603
1207;-3,2;-2,2;-0,1;1,2;18,4;-18;-26,4;26,8;-0,0238;0,0216;0,6035
1208;-2,8;-2,2;-0,5;1,2;15,6;-18;-26,4;24;-0,0213;0,0241;0,604
1209;-3,2;-2,8;-0,1;1,2;18,4;-15,2;-23,6;26,8;-0,0238;0,0241;0,6045
1210;-3,2;-2,2;-0,8;1,2;21,2;-18;-23,6;29,6;-0,0188;0,0241;0,605
1211;-3,2;-2,5;-0,1;0,9;18,4;-15,2;-23,6;24;-0,0213;0,0216;0,6055
1212;-3,2;-2,8;-0,1;0,9;18,4;-18;-26,4;26,8;-0,0213;0,0241;0,606
1213;-3,2;-2,8;-0,5;1,2;12,8;-15,2;-23,6;24;-0,0213;0,0266;0,6065
1214;-3,2;-2,8;0,2;1,5;18,4;-20,8;-23,6;26,8;-0,0213;0,0241;0,607
1215;-2,8;-2,5;0,2;1,5;15,6;-18;-23,6;26,8;-0,0213;0,0241;0,6075
1216;-3,2;-3,2;0,2;1,2;18,4;-18;-23,6;24;-0,0213;0,0241;0,608
1217;-3,2;-2,8;0,2;1,5;18,4;-18;-23,6;26,8;-0,0213;0,0216;0,6085
1218;-3,5;-3,2;-0,1;1,2;15,6;-18;-23,6;24;-0,0188;0,0241;0,609
1219;-3,5;-3,8;-0,1;0,9;18,4;-20,8;-26,4;24;-0,0213;0,0241;0,6095
1220;-3,5;-3,2;0,2;1,5;12,8;-18;-26,4;26,8;-0,0263;0,0191;0,61
1221;-3,5;-3,2;0,2;0,9;18,4;-18;-26,4;26,8;-0,0238;0,0241;0,6105
1222;-3,2;-3,5;-0,1;1,2;15,6;-20,8;-23,6;26,8;-0,0213;0,0216;0,611
1223;-3,8;-3,2;0,2;1,2;15,6;-20,8;-26,4;26,8;-0,0213;0,0216;0,6115
1224;-3,8;-3,2;-0,1;1,5;18,4;-20,8;-26,4;24;-0,0213;0,0241;0,612
1225;-3,8;-2,2;-0,1;1,2;15,6;-18;-32;26,8;-0,0213;0,0216;0,6125
1226;-3,8;-3,2;-0,1;1,2;18,4;-18;-23,6;26,8;-0,0238;0,0216;0,613
1227;-4,2;-3,5;-0,1;0,9;12,8;-23,6;-23,6;24;-0,0213;0,0241;0,6135
1228;-3,5;-3,5;-0,1;1,2;18,4;-20,8;-23,6;24;-0,0213;0,0216;0,614
1229;-3,5;-3,5;-0,1;0,9;18,4;-18;-26,4;26,8;-0,0213;0,0191;0,6145
1230;-3,5;-3,5;-0,5;1,2;15,6;-20,8;-23,6;24;-0,0188;0,0241;0,615
1231;-4,2;-3,8;-0,1;0,9;15,6;-18;-26,4;24;-0,0213;0,0216;0,6155
1232;-3,2;-3,5;-0,1;0,9;15,6;-23,6;-23,6;26,8;-0,0213;0,0241;0,616
1233;-3,8;-3,5;-0,1;1,2;12,8;-23,6;-23,6;26,8;-0,0213;0,0216;0,6165
1234;-3,5;-3,8;-0,1;1,5;15,6;-20,8;-23,6;24;-0,0213;0,0216;0,617
1235;-3,8;-3,5;-0,1;1,2;18,4;-18;-23,6;24;-0,0213;0,0216;0,6175
1236;-3,5;-3,8;-0,5;0,9;15,6;-20,8;-23,6;24;-0,0238;0,0216;0,618
1237;-4,2;-3,5;-0,1;0,9;12,8;-20,8;-26,4;26,8;-0,0213;0,0241;0,6185
1238;-3,8;-3,8;-0,5;0,9;15,6;-18;-23,6;26,8;-0,0238;0,0216;0,619
1239;-3,8;-3,5;-0,1;0,9;15,6;-20,8;-23,6;24;-0,0213;0,0241;0,6195
1240;-3,8;-3,8;-0,5;0,9;21,2;-20,8;-26,4;26,8;-0,0213;0,0216;0,62
1241;-3,8;-3,5;-0,1;0,9;18,4;-37,6;-20,8;24;-0,0213;0,0241;0,6205
1242;-3,8;-2,8;-0,1;1,2;15,6;-20,8;-23,6;24;-0,0238;0,0216;0,621
1243;-3,8;-3,5;-0,5;0,5;12,8;-20,8;-26,4;24;-0,0213;0,0241;0,6215
1244;-4,2;-3,5;-0,5;1,2;15,6;-20,8;-23,6;26,8;-0,0213;0,0241;0,622
1245;-3,8;-3,8;-0,5;1,2;18,4;-18;-26,4;24;-0,0213;0,0241;0,6225
1246;-3,8;-3,8;-0,1;0,9;18,4;-18;-23,6;26,8;-0,0213;0,0241;0,623
1247;-4,2;-3,8;-0,1;1,2;24;-23,6;-26,4;35,2;-0,0213;0,0241;0,6235
1248;-3,8;-3,8;-0,1;1,2;15,6;-23,6;-23,6;24;-0,0238;0,0216;0,624
1249;-3,5;-3,8;-0,5;0,9;15,6;-18;-26,4;26,8;-0,0213;0,0216;0,6245
1250;-4,2;-3,8;-0,5;1,2;15,6;-20,8;-23,6;26,8;-0,0238;0,0292;0,625
1251;-4,2;-3,8;-0,1;1,2;15,6;-23,6;-23,6;26,8;-0,0238;0,0216;0,6255
1252;-3,8;-3,8;-0,8;1,2;12,8;-23,6;-20,8;29,6;-0,0213;0,0241;0,626
1253;-4,2;-3,8;-0,1;1,2;18,4;-23,6;-23,6;26,8;-0,0364;0,0216;0,6265
1254;-3,8;-3,5;-0,1;0,9;15,6;-23,6;-26,4;26,8;-0,0238;0,0241;0,627
1255;-4,5;-3,8;-1,2;1,9;12,8;-20,8;-23,6;24;-0,0238;0,0241;0,6275
1256;-3,8;-4,2;-0,5;0,9;15,6;-20,8;-26,4;26,8;-0,0238;0,0216;0,628
1257;-4,2;-4,9;-0,5;0,9;15,6;-23,6;-26,4;24;-0,0238;0,0241;0,6285
1258;-3,8;-3,8;-0,5;1,2;12,8;-20,8;-23,6;26,8;-0,0238;0,0266;0,629
1259;-4,2;-4,2;-0,8;1,2;15,6;-15,2;-23,6;26,8;-0,0238;0,0216;0,6295
1260;-4,2;-4,2;-0,5;0,9;12,8;-20,8;-23,6;21,2;-0,0213;0,0241;0,63
1261;-4,2;-4,2;-0,5;1,2;15,6;-23,6;-23,6;26,8;-0,0238;0,0241;0,6305
1262;-3,8;-4,2;-0,8;0,9;15,6;-23,6;-26,4;24;-0,0213;0,0241;0,631
1263;-4,5;-3,8;-0,5;1,2;15,6;-23,6;-26,4;24;-0,0213;0,0241;0,6315
1264;-4,2;-3,5;-0,5;0,9;15,6;-20,8;-23,6;24;-0,0213;0,0241;0,632
1265;-4,2;-3,8;-0,1;0,5;12,8;-23,6;-29,2;26,8;-0,0263;0,0216;0,6325
1266;-4,5;-3,8;-0,8;0,9;18,4;-23,6;-23,6;24;-0,0238;0,0241;0,633
1267;-4,2;-4,2;-0,8;1,2;15,6;-26,4;-26,4;29,6;-0,0238;0,0241;0,6335
1268;-4,5;-3,8;-0,5;0,9;12,8;-23,6;-26,4;26,8;-0,0263;0,0241;0,634
1269;-4,2;-4,2;-0,5;1,2;12,8;-26,4;-29,2;24;-0,0238;0,0216;0,6345
1270;-4,5;-3,8;-0,5;1,2;15,6;-29,2;-26,4;24;-0,0263;0,0241;0,635
1271;-4,2;-3,8;-0,5;1,2;18,4;-23,6;-26,4;26,8;-0,0238;0,0216;0,6355
1272;-4,2;-4,2;-0,8;0,9;15,6;-29,2;-23,6;24;-0,0263;0,0241;0,636
1273;-4,2;-3,8;-0,1;1,2;12,8;-26,4;-26,4;24;-0,0238;0,0241;0,6365
1274;-4,2;-3,8;-0,5;1,5;12,8;-26,4;-29,2;24;-0,0238;0,0241;0,637
1275;-4,5;-4,2;-0,5;1,2;12,8;-26,4;-26,4;24;-0,0238;0,0216;0,6375
1276;-4,2;-4,2;-1,2;0,9;15,6;-26,4;-26,4;26,8;-0,0263;0,0216;0,638
1277;-4,5;-4,2;-0,8;0,9;15,6;-23,6;-32;24;-0,0263;0,0241;0,6385
1278;-4,5;-4,5;-0,8;0,9;12,8;-26,4;-26,4;21,2;-0,0238;0,0241;0,639
1279;-4,5;-4,2;-0,8;0,9;15,6;-26,4;-29,2;24;-0,0263;0,0216;0,6395
1280;-4,5;-3,8;-0,5;1,2;15,6;-26,4;-26,4;24;-0,0263;0,0241;0,64
1281;-4,2;-4,2;-0,8;0,9;12,8;-26,4;-26,4;24;-0,0238;0,0216;0,6405
1282;-4,5;-4,2;-0,5;1,2;15,6;-26,4;-29,2;21,2;-0,0263;0,0216;0,641
1283;-4,5;-4,9;-0,8;1,5;12,8;-29,2;-29,2;24;-0,0263;0,0216;0,6415
1284;-4,2;-4,2;-0,8;0,9;15,6;-29,2;-29,2;24;-0,0263;0,0216;0,642
1285;-4,5;-4,2;-0,5;1,2;15,6;-26,4;-29,2;18,4;-0,0263;0,0191;0,6425
1286;-4,2;-4,2;-0,5;1,2;10;-29,2;-29,2;24;-0,0263;0,0191;0,643
1287;-3,5;-4,2;-0,8;1,2;10;-26,4;-32;24;-0,0263;0,0216;0,6435
1288;-4,2;-4,5;-0,8;1,2;10;-26,4;-34,8;21,2;-0,0288;0,014;0,644
1289;-4,2;-4,2;-0,8;1,2;12,8;-29,2;-29,2;21,2;-0,0288;0,0216;0,6445
1290;-4,2;-4,5;-0,5;1,2;10;-29,2;-32;21,2;-0,0288;0,0191;0,645
1291;-4,2;-4,2;-0,8;1,2;12,8;-32;-29,2;24;-0,0288;0,0191;0,6455
1292;-4,5;-3,8;-0,8;1,2;12,8;-32;-34,8;18,4;-0,0288;0,0166;0,646
1293;-4,5;-4,2;-0,8;1,2;12,8;-32;-32;18,4;-0,0288;0,0191;0,6465
1294;-4,2;-4,2;-0,8;1,5;10;-29,2;-29,2;21,2;-0,0263;0,0191;0,647
1295;-4,5;-4,2;-0,8;0,9;10;-29,2;-32;21,2;-0,0314;0,0191;0,6475
1296;-4,5;-4,2;-0,8;1,2;12,8;-29,2;-32;21,2;-0,0288;0,0216;0,648
1297;-4,5;-4,2;-0,8;0,9;12,8;-32;-32;18,4;-0,0288;0,0191;0,6485
1298;-4,5;-4,2;-0,8;0,9;10;-32;-32;18,4;-0,0288;0,0191;0,649
1299;-4,5;-4,5;-0,8;0,9;10;-29,2;-32;18,4;-0,0288;0,0166;0,6495
1300;-4,5;-4,2;-1,2;0,9;10;-32;-32;21,2;-0,0288;0,0166;0,65
1301;-4,2;-4,2;-0,8;1,2;7,2;-34,8;-32;18,4;-0,0314;0,0191;0,6505
1302;-4,2;-3,8;-0,8;1,2;10;-37,6;-34,8;21,2;-0,0314;0,0166;0,651
1303;-4,2;-4,2;-0,8;0,9;10;-34,8;-34,8;18,4;-0,0288;0,0216;0,6515
1304;-4,5;-3,8;-1,2;1,5;10;-32;-34,8;18,4;-0,0314;0,0166;0,652
1305;-4,5;-3,8;-0,8;1,2;7,2;-34,8;-34,8;18,4;-0,0288;0,0191;0,6525
1306;-4,5;-3,8;-0,8;1,2;10;-40,4;-34,8;15,6;-0,0314;0,0166;0,653
1307;-4,2;-3,8;-0,8;1,2;7,2;-34,8;-34,8;18,4;-0,0314;0,0166;0,6535
1308;-4,5;-4,2;-1,2;0,9;10;-37,6;-29,2;18,4;-0,0314;0,0241;0,654
1309;-4,2;-3,8;-1,2;1,5;10;-37,6;-34,8;18,4;-0,0314;0,0166;0,6545
1310;-4,2;-4,2;-1,5;1,2;7,2;-34,8;-37,6;18,4;-0,0314;0,0191;0,655
1311;-4,9;-3,8;-1,2;1,5;7,2;-37,6;-34,8;15,6;-0,0314;0,0166;0,6555
1312;-4,2;-3,8;-1,2;1,2;10;-40,4;-34,8;18,4;-0,0288;0,0191;0,656
1313;-4,5;-3,8;-1,2;1,5;7,2;-37,6;-34,8;18,4;-0,0339;0,014;0,6565
1314;-4,2;-3,5;-1,2;1,2;7,2;-37,6;-34,8;15,6;-0,0364;0,014;0,657
1315;-3,8;-3,8;-0,8;1,2;7,2;-40,4;-34,8;18,4;-0,0339;0,0166;0,6575
1316;-3,8;-3,5;-1,2;1,2;4,4;-40,4;-37,6;18,4;-0,0339;0,014;0,658
1317;-4,5;-3,5;-0,8;1,5;1,6;-43,2;-37,6;18,4;-0,0314;0,014;0,6585
1318;-4,2;-3,5;-0,8;1,2;4,4;-37,6;-37,6;15,6;-0,0364;0,014;0,659
1319;-4,2;-3,5;-1,5;1,2;7,2;-37,6;-37,6;15,6;-0,0389;0,014;0,6595
1320;-3,8;-3,5;-1,2;1,5;10;-40,4;-37,6;15,6;-0,0339;0,014;0,66
1321;-3,8;-3,5;-0,5;1,2;4,4;-40,4;-40,4;15,6;-0,0339;0,014;0,6605
1322;-4,2;-3,5;-0,8;1,5;4,4;-43,2;-37,6;15,6;-0,0364;0,009;0,661
1323;-4,5;-3,2;-0,8;1,2;10;-40,4;-37,6;15,6;-0,0364;0,009;0,6615
1324;-3,8;-2,5;-1,2;1,5;7,2;-43,2;-37,6;12,8;-0,0339;0,0115;0,662
1325;-3,8;-3,8;-0,8;1,5;4,4;-43,2;-40,4;12,8;-0,0364;0,014;0,6625
1326;-4,2;-4,5;-0,5;1,2;1,6;-46;-40,4;12,8;-0,0339;0,0115;0,663
1327;-4,9;-3,5;-0,8;1,2;4,4;-46;-40,4;10;-0,0364;0,0115;0,6635
1328;-3,8;-3,2;-0,5;1,2;4,4;-46;-43,2;12,8;-0,0364;0,0115;0,664
1329;-4,2;-3,5;-1,2;1,2;-1,2;-48,8;-40,4;10;-0,0364;0,009;0,6645
1330;-3,5;-3,2;-0,8;1,5;1,6;-46;-43,2;10;-0,0364;0,0115;0,665
1331;-4,5;-3,2;-0,8;0,9;1,6;-48,8;-43,2;10;-0,0364;0,009;0,6655
1332;-3,8;-3,2;-0,8;1,5;1,6;-48,8;-46;10;-0,0389;0,009;0,666
1333;-4,5;-2,8;-1,2;1,2;-1,2;-48,8;-43,2;10;-0,0415;0,009;0,6665
1334;-3,8;-3,2;-1,2;1,5;1,6;-48,8;-43,2;7,2;-0,0389;0,009;0,667
1335;-3,8;-2,8;-1,2;1,5;-1,2;-51,6;-43,2;7,2;-0,0389;0,009;0,6675
1336;-4,2;-3,5;-0,8;0,9;1,6;-51,6;-46;7,2;-0,0415;0,0065;0,668
1337;-3,8;-3,2;-0,8;1,5;-1,2;-48,8;-43,2;10;-0,0389;0,009;0,6685
1338;-3,2;-2,8;-1,2;1,9;-1,2;-48,8;-48,8;7,2;-0,0389;0,0065;0,669
1339;-4,5;-3,2;-0,8;1,5;-4;-48,8;-46;10;-0,0389;0,0065;0,6695
1340;-3,5;-2,8;-1,2;1,5;-4;-54,4;-43,2;4,4;-0,0415;0,0039;0,67
1341;-4,2;-2,8;-1,2;1,5;-4;-51,6;-46;4,4;-0,0415;0,0039;0,6705
1342;-3,5;-3,2;-1,2;1,5;-23,6;-54,4;-43,2;4,4;-0,0389;0,0065;0,671
1343;-4,2;-3,2;-0,8;0,9;1,6;-51,6;-46;4,4;-0,044;0,0039;0,6715
1344;-3,5;-2,2;-0,8;1,5;-6,8;-60;-46;1,6;-0,0415;0,0039;0,672
1345;-3,5;-2,8;-1,2;0,9;-4;-57,2;-46;7,2;-0,0415;0,0039;0,6725
1346;-3,8;-2,8;-1,2;1,2;-1,2;-57,2;-46;1,6;-0,0389;0,0014;0,673
1347;-3,8;-2,5;-0,8;1,2;-9,6;-54,4;-43,2;1,6;-0,0389;0,0039;0,6735
1348;-3,8;-2,5;-0,8;1,5;-6,8;-57,2;-46;1,6;-0,0415;0,0014;0,674
1349;-3,8;-2,5;-0,8;1,5;-6,8;-60;-48,8;4,4;-0,0415;0,0039;0,6745
1350;-3,5;-2,5;-0,8;1,5;-6,8;-60;-46;-1,2;-0,044;0,0014;0,675
1351;-3,5;-2,8;-0,8;1,5;-9,6;-60;-46;-1,2;-0,0465;0,0014;0,6755
1352;-3,8;-2,2;-1,5;1,5;-4;-60;-48,8;-1,2;-0,0465;-0,0011;0,676
1353;-3,8;-2,5;-0,8;1,5;-6,8;-60;-51,6;1,6;-0,0465;-0,0011;0,6765
1354;-3,8;-2,5;-1,2;1,5;-6,8;-57,2;-57,2;-1,2;-0,044;0,0014;0,677
1355;-3,5;-2,2;-0,8;1,2;-9,6;-62,8;-48,8;-1,2;-0,0465;-0,0087;0,6775
1356;-3,8;-2,2;-1,2;1,5;-6,8;-60;-48,8;-1,2;-0,0465;-0,0011;0,678
1357;-3,5;-2,2;-1,2;1,5;-12,4;-68,4;-51,6;-4;-0,044;-0,0036;0,6785
1358;-3,5;-2,5;-0,8;1,2;-9,6;-62,8;-51,6;-4;-0,044;-0,0011;0,679
1359;-3,5;-2,5;-0,8;1,2;-12,4;-62,8;-51,6;-4;-0,0465;-0,0061;0,6795
1360;-3,5;-2,2;-1,2;1,2;-15,2;-62,8;-48,8;-6,8;-0,049;-0,0061;0,68
1361;-3,5;-1,8;-1,2;1,5;-15,2;-65,6;-54,4;-6,8;-0,044;-0,0036;0,6805
1362;-3,5;-2,2;-1,2;1,5;-15,2;-65,6;-48,8;-6,8;-0,0465;-0,0036;0,681
1363;-3,2;-2,2;-0,8;1,5;-15,2;-65,6;-51,6;-15,2;-0,0465;-0,0087;0,6815
1364;-3,8;-1,8;-1,2;0,9;-15,2;-68,4;-54,4;-9,6;-0,0465;-0,0061;0,682
1365;-2,8;-2,2;-1,2;1,5;-23,6;-68,4;-57,2;-9,6;-0,049;-0,0087;0,6825
1366;-3,8;-1,8;-1,2;1,2;-15,2;-68,4;-54,4;-6,8;-0,0516;-0,0087;0,683
1367;-3,2;-1,2;-0,8;1,2;-18;-68,4;-57,2;-9,6;-0,049;-0,0061;0,6835
1368;-3,8;-1,8;-1,2;0,9;-20,8;-68,4;-54,4;-9,6;-0,049;-0,0087;0,684
1369;-3,2;-1,5;-0,8;1,2;-20,8;-68,4;-54,4;-9,6;-0,0465;-0,0087;0,6845
1370;-3,5;-2,2;-0,8;1,2;-18;-68,4;-54,4;-12,4;-0,0516;-0,0112;0,685
1371;-3,8;-2,2;-1,5;1,5;-20,8;-76,8;-57,2;-9,6;-0,0465;-0,0087;0,6855
1372;-3,2;-2,2;-1,2;1,2;-20,8;-71,2;-57,2;-15,2;-0,049;-0,0087;0,686
1373;-3,2;-1,5;-1,2;1,5;-23,6;-74;-57,2;-15,2;-0,0516;-0,0137;0,6865
1374;-2,8;-1,5;-1,2;1,2;-23,6;-71,2;-57,2;-20,8;-0,049;-0,0137;0,687
1375;-3,5;-1,5;-1,2;1,5;-29,2;-74;-54,4;-15,2;-0,0541;-0,0087;0,6875
1376;-3,5;-1,5;-1,8;1,2;-26,4;-74;-60;-15,2;-0,0541;-0,0137;0,688
1377;-3,2;-1,5;-1,2;1,2;-26,4;-79,6;-57,2;-18;-0,0541;-0,0162;0,6885
1378;-3,2;-1,2;-1,2;1,2;-26,4;-76,8;-57,2;-18;-0,0541;-0,0162;0,689
1379;-3,2;-1,5;-1,2;1,2;-23,6;-76,8;-57,2;-18;-0,0566;-0,0162;0,6895
1380;-3,2;-2,2;-1,2;1,2;-23,6;-76,8;-62,8;-20,8;-0,0591;-0,0162;0,69
1381;-3,5;-1,8;-1,2;1,5;-26,4;-76,8;-60;-20,8;-0,0516;-0,0188;0,6905
1382;-3,2;-1,2;-1,5;1,2;-34,8;-76,8;-60;-23,6;-0,0541;-0,0188;0,691
1383;-3,5;-1,5;-1,5;0,9;-26,4;-76,8;-60;-23,6;-0,0566;-0,0213;0,6915
1384;-3,2;-1,5;-1,5;1,2;-29,2;-79,6;-62,8;-23,6;-0,0541;-0,0188;0,692
1385;-3,5;-1,2;-1,2;0,9;-29,2;-79,6;-62,8;-26,4;-0,0566;-0,0213;0,6925
1386;-3,5;-1,8;-1,2;1,5;-29,2;-82,4;-60;-23,6;-0,0566;-0,0263;0,693
1387;-3,2;-1,2;-1,5;1,2;-32;-79,6;-60;-26,4;-0,0566;-0,0238;0,6935
1388;-3,2;-1,2;-1,2;1,5;-32;-82,4;-60;-26,4;-0,0591;-0,0263;0,694
1389;-3,2;-0,8;-1,2;1,2;-32;-85,2;-65,6;-26,4;-0,0591;-0,0238;0,6945
1390;-3,5;-1,2;-1,2;1,2;-34,8;-82,4;-68,4;-26,4;-0,0591;-0,0238;0,695
1391;-3,2;-1,2;-1,5;0,9;-32;-88;-62,8;-32;-0,0566;-0,0263;0,6955
1392;-3,2;-1,2;-1,8;1,2;-37,6;-85,2;-65,6;-32;-0,0566;-0,0263;0,696
1393;-3,5;-1,2;-1,8;1,2;-37,6;-88;-68,4;-29,2;-0,0566;-0,0288;0,6965
1394;-3,2;-0,8;-1,5;1,2;-34,8;-88;-65,6;-32;-0,0616;-0,0314;0,697
1395;-3,5;-1,2;-0,8;1,5;-34,8;-88;-68,4;-34,8;-0,0566;-0,0288;0,6975
1396;-3,5;-1,2;-1,2;1,2;-34,8;-88;-65,6;-32;-0,0591;-0,0314;0,698
1397;-3,2;-1,2;-1,2;0,9;-37,6;-88;-65,6;-34,8;-0,0591;-0,0314;0,6985
1398;-3,5;-0,8;-1,2;1,2;-40,4;-90,8;-65,6;-34,8;-0,0591;-0,0288;0,699
1399;-3,5;-0,8;-1,5;1,5;-40,4;-88;-68,4;-34,8;-0,0591;-0,0314;0,6995
1400;-3,2;-0,5;-0,8;1,2;-43,2;-93,6;-65,6;-37,6;-0,0616;-0,0314;0,7
1401;-3,2;-1,2;-1,2;1,2;-43,2;-88;-68,4;-37,6;-0,0616;-0,0339;0,7005
1402;-3,5;-0,5;-1,8;1,2;-43,2;-93,6;-68,4;-37,6;-0,0591;-0,0339;0,701
1403;-3,2;-1,2;-1,2;0,9;-40,4;-96,4;-71,2;-37,6;-0,0667;-0,0339;0,7015
1404;-3,2;-0,5;-1,2;1,2;-46;-93,6;-74;-40,4;-0,0616;-0,0364;0,702
1405;-3,5;-0,8;-1,5;0,9;-43,2;-96,4;-68,4;-40,4;-0,0642;-0,0364;0,7025
1406;-3,2;-0,8;-1,2;1,2;-46;-99,2;-68,4;-43,2;-0,0616;-0,0364;0,703
1407;-3,8;-0,8;-1,2;0,9;-46;-96,4;-74;-43,2;-0,0591;-0,0364;0,7035
1408;-3,5;-0,8;-1,8;0,9;-48,8;-99,2;-68,4;-46;-0,0667;-0,0389;0,704
1409;-3,2;-0,1;-1,5;0,9;-48,8;-96,4;-74;-46;-0,0616;-0,0415;0,7045
1410;-3,5;-0,8;-1,8;0,9;-51,6;-99,2;-71,2;-46;-0,0616;-0,0415;0,705
1411;-3,2;-0,8;-1,8;1,2;-48,8;-99,2;-68,4;-46;-0,0667;-0,044;0,7055
1412;-3,5;-0,5;-1,8;1,2;-48,8;-104,8;-71,2;-48,8;-0,0642;-0,044;0,706
1413;-2,8;-0,5;-1,5;1,2;-51,6;-104,8;-71,2;-48,8;-0,0642;-0,044;0,7065
1414;-3,2;-0,8;-1,2;0,2;-54,4;-107,6;-74;-51,6;-0,0667;-0,044;0,707
1415;-3,5;-0,5;-1,8;0,9;-57,2;-102;-68,4;-54,4;-0,0642;-0,0465;0,7075
1416;-3,5;-0,5;-1,2;0,9;-48,8;-107,6;-74;-48,8;-0,0667;-0,049;0,708
1417;-3,5;-0,8;-0,8;0,5;-54,4;-107,6;-74;-54,4;-0,0667;-0,049;0,7085
1418;-3,2;-0,5;-1,8;1,2;-60;-107,6;-76,8;-57,2;-0,0667;-0,0465;0,709
1419;-3,5;-0,8;-2,2;0,9;-60;-104,8;-74;-60;-0,0667;-0,0541;0,7095
1420;-3,5;-0,8;-1,8;0,9;-57,2;-110,4;-74;-57,2;-0,0692;-0,049;0,71
1421;-3,2;-0,5;-1,8;0,9;-60;-110,4;-74;-62,8;-0,0692;-0,0516;0,7105
1422;-3,5;-0,5;-1,8;0,9;-60;-113,2;-74;-62,8;-0,0591;-0,0516;0,711
1423;-3,5;-0,5;-2,2;0,9;-62,8;-113,2;-76,8;-60;-0,0667;-0,0566;0,7115
1424;-3,2;-0,5;-1,5;0,5;-62,8;-113,2;-76,8;-62,8;-0,0692;-0,0566;0,712
1425;-3,5;-0,5;-1,8;0,9;-65,6;-116;-79,6;-62,8;-0,0717;-0,0591;0,7125
1426;-3,5;-0,5;-1,8;0,9;-62,8;-113,2;-76,8;-62,8;-0,0717;-0,0591;0,713
1427;-3,2;-0,1;-1,8;0,9;-65,6;-113,2;-79,6;-68,4;-0,0717;-0,0616;0,7135
1428;-3,5;-0,5;-1,8;0,9;-65,6;-113,2;-79,6;-71,2;-0,0717;-0,0616;0,714
1429;-3,5;-0,5;-1,8;0,9;-65,6;-116;-79,6;-71,2;-0,0743;-0,0616;0,7145
1430;-3,5;-0,5;-2,2;0,9;-68,4;-116;-79,6;-71,2;-0,0743;-0,0591;0,715
1431;-3,8;-0,8;-1,8;0,9;-68,4;-118,8;-82,4;-71,2;-0,0692;-0,0642;0,7155
1432;-3,5;-0,5;-1,8;0,9;-71,2;-113,2;-79,6;-74;-0,0743;-0,0642;0,716
1433;-3,8;-0,8;-2,2;0,5;-71,2;-118,8;-79,6;-74;-0,0717;-0,0667;0,7165
1434;-3,8;-0,8;-1,8;0,9;-68,4;-118,8;-82,4;-74;-0,0743;-0,0692;0,717
1435;-4,2;-0,5;-2,2;0,5;-71,2;-121,6;-79,6;-76,8;-0,0717;-0,0692;0,7175
1436;-3,5;0,5;-2,2;0,9;-74;-121,6;-82,4;-76,8;-0,0743;-0,0692;0,718
1437;-3,5;-0,5;-2,2;0,5;-76,8;-124,4;-82,4;-76,8;-0,0717;-0,0692;0,7185
1438;-3,8;-0,8;-2,2;0,9;-76,8;-124,4;-82,4;-79,6;-0,0743;-0,0717;0,719
1439;-4,2;-0,8;-2,2;0,2;-76,8;-121,6;-85,2;-82,4;-0,0768;-0,0743;0,7195
1440;-4,5;-0,8;-2,2;0,5;-79,6;-124,4;-82,4;-82,4;-0,0743;-0,0743;0,72
1441;-3,8;-0,5;-2,2;0,5;-79,6;-127,2;-88;-85,2;-0,0768;-0,0743;0,7205
1442;-4,2;-0,8;-2,2;0,5;-82,4;-124,4;-85,2;-82,4;-0,0743;-0,0768;0,721
1443;-3,8;-0,8;-2,5;0,2;-85,2;-127,2;-85,2;-85,2;-0,0768;-0,0793;0,7215
1444;-3,5;-0,8;-2,2;0,5;-79,6;-124,4;-88;-79,6;-0,0768;-0,0793;0,722
1445;-4,2;-0,8;-2,2;0,9;-82,4;-127,2;-88;-88;-0,0768;-0,0793;0,7225
